,gene_numb,rxn_numb,aerobic_growth,aerobic_rxns,anaerobic_growth,anaerobic_rxns
GCA_001739065.1_ASM173906v1_genomic.xml,1136,4137,0.08794412969516723,503,0.024024635006237506,476
GCA_001739075.1_ASM173907v1_genomic.xml,1130,4132,0.0,107,0.0,81
GCA_001739095.1_ASM173909v1_genomic.xml,1113,4122,0.08794416155699283,476,0.024024635006237412,478
GCA_001739105.1_ASM173910v1_genomic.xml,1112,4123,0.0,78,0.0,0
GCA_001739185.1_ASM173918v1_genomic.xml,1132,4131,0.08794407546516637,501,0.024024635006237485,470
GCA_001739215.1_ASM173921v1_genomic.xml,1115,4127,0.08794407382276666,521,0.02402463500623741,487
GCA_001739225.1_ASM173922v1_genomic.xml,1133,4133,0.0,34,0.0,0
GCA_001739235.1_ASM173923v1_genomic.xml,1135,4135,0.0,122,0.0,103
GCA_001739305.1_ASM173930v1_genomic.xml,1124,4109,0.08794416155699268,461,0.024024635006237482,478
GCA_001739335.1_ASM173933v1_genomic.xml,1125,4111,0.08794416155699204,505,0.024024635006237433,468
GCA_001739345.1_ASM173934v1_genomic.xml,1113,4121,0.08794416155699258,503,0.024024635006237447,486
GCA_001739355.1_ASM173935v1_genomic.xml,1121,4128,0.0879441296951665,473,0.02402463500623752,455
GCA_001739425.1_ASM173942v1_genomic.xml,1133,4116,0.08794416155699264,486,0.024024635006237357,486
GCA_001739455.1_ASM173945v1_genomic.xml,1115,4124,0.08794407382276624,518,0.024024635006237402,458
GCA_001739475.1_ASM173947v1_genomic.xml,1123,4134,0.08794416155699292,487,0.0240246350062375,449
GCA_001739495.1_ASM173949v1_genomic.xml,1122,4135,0.08794416155699226,494,0.024024635006237485,485
GCA_001739545.1_ASM173954v1_genomic.xml,1123,4134,0.08794407382276634,523,0.024024635006237534,489
GCA_001739575.1_ASM173957v1_genomic.xml,1121,4134,0.08794416155699236,473,0.024024635006237444,451
GCA_001739595.1_ASM173959v1_genomic.xml,1117,4128,0.08794407382276709,515,0.024024635006237464,488
GCA_001739625.1_ASM173962v1_genomic.xml,1115,4127,0.08596057572626181,511,0.02402463500623744,453
GCA_001739665.1_ASM173966v1_genomic.xml,1111,4119,0.08794416155699265,469,0.024024635006237454,473
GCA_001739695.1_ASM173969v1_genomic.xml,1110,4117,0.0,35,0.0,0
GCA_001739705.1_ASM173970v1_genomic.xml,1114,4122,0.08794416155699178,498,0.02402463500623751,488
GCA_001739735.1_ASM173973v1_genomic.xml,1114,4121,0.0,50,0.0,0
GCA_001739775.1_ASM173977v1_genomic.xml,1113,4120,0.08794416155699235,480,0.024024635006237426,480
GCA_001739815.1_ASM173981v1_genomic.xml,1110,4118,0.0,78,0.0,0
GCA_001739825.1_ASM173982v1_genomic.xml,1113,4109,0.0,104,0.0,96
GCA_001739845.1_ASM173984v1_genomic.xml,1114,4123,0.08794407382276785,504,0.02402463500623731,471
GCA_001739865.1_ASM173986v1_genomic.xml,1115,4122,0.08794412969516692,483,0.02402463500623754,475
GCA_001739935.1_ASM173993v1_genomic.xml,1126,4135,0.08794416155699235,466,0.024024635006237485,485
GCA_001739945.1_ASM173994v1_genomic.xml,1134,4135,0.0,122,0.0,103
GCA_001739965.1_ASM173996v1_genomic.xml,1126,4132,0.08794416155699204,495,0.024024635006237527,484
GCA_001739995.1_ASM173999v1_genomic.xml,1111,4116,0.0,61,0.0,0
GCA_001740055.1_ASM174005v1_genomic.xml,1132,4134,0.08794416155699171,494,0.024024635006237385,461
GCA_001740075.1_ASM174007v1_genomic.xml,1117,4127,0.08794416155699183,490,0.024024635006237468,463
GCA_001740095.1_ASM174009v1_genomic.xml,1113,4120,0.0,112,0.0,91
GCA_001740115.1_ASM174011v1_genomic.xml,1117,4127,0.08794416155699297,497,0.02402463500623748,487
GCA_001740175.1_ASM174017v1_genomic.xml,1116,4129,0.087944073822767,499,0.024024635006237447,464
GCA_001740185.1_ASM174018v1_genomic.xml,1114,4115,0.08794416155699235,473,0.024024635006237492,443
GCA_001740205.1_ASM174020v1_genomic.xml,1114,4116,0.08794416155699235,508,0.02402463500623747,442
GCA_001740225.1_ASM174022v1_genomic.xml,1128,4123,0.08794416155699236,478,0.024024635006237503,469
GCA_001740295.1_ASM174029v1_genomic.xml,1121,4128,0.0879441615569925,473,0.024024635006237513,472
GCA_001740305.1_ASM174030v1_genomic.xml,1105,4116,0.0,54,0.0,0
GCA_001740325.1_ASM174032v1_genomic.xml,1115,4122,0.08794416155699178,498,0.02402463500623751,488
GCA_001740345.1_ASM174034v1_genomic.xml,1114,4122,0.08794416155699239,481,0.024024635006237492,481
GCA_001740415.1_ASM174041v1_genomic.xml,1114,4122,0.08794416155699297,492,0.024024635006237513,460
GCA_001740425.1_ASM174042v1_genomic.xml,1115,4124,0.0859606569968427,473,0.024024635006237634,487
GCA_001740445.1_ASM174044v1_genomic.xml,1111,4123,0.08794416155699236,499,0.024024635006237485,486
GCA_001740455.1_ASM174045v1_genomic.xml,1110,4119,0.0,50,0.0,0
GCA_001740535.1_ASM174053v1_genomic.xml,1124,4135,0.08794416155699226,494,0.024024635006237485,485
GCA_001740545.1_ASM174054v1_genomic.xml,1114,4115,0.075469958148548,496,0.022764575987316255,460
GCA_001740565.1_ASM174056v1_genomic.xml,1117,4126,0.08794407382276496,480,0.024024635006237322,491
GCA_001740575.1_ASM174057v1_genomic.xml,1135,4135,0.0,122,0.0,103
GCA_001740655.1_ASM174065v1_genomic.xml,1134,4134,0.0,71,0.0,88
GCA_001740665.1_ASM174066v1_genomic.xml,1126,4128,0.0879440754651657,502,0.024024635006237766,450
GCA_001740675.1_ASM174067v1_genomic.xml,1118,4126,0.08794412969516723,476,0.02402463500623736,479
GCA_001740705.1_ASM174070v1_genomic.xml,1119,4127,0.0879440738227672,502,0.02402463500623739,460
GCA_001740775.1_ASM174077v1_genomic.xml,1118,4125,0.08794407382276705,478,0.024024635006237426,467
GCA_001740785.1_ASM174078v1_genomic.xml,1126,4111,0.08794416155699204,505,0.024024635006237433,468
GCA_001740795.1_ASM174079v1_genomic.xml,1134,4132,0.08794416155699235,475,0.02402463500623757,477
GCA_001740805.1_ASM174080v1_genomic.xml,1131,4131,0.08794412969516723,478,0.02402463500623725,474
GCA_001740895.1_ASM174089v1_genomic.xml,1122,4128,0.08794412969516661,494,0.024024635006237458,476
GCA_001740905.1_ASM174090v1_genomic.xml,1130,4131,0.08794416155699296,481,0.024024635006237523,461
GCA_001740915.1_ASM174091v1_genomic.xml,1131,4128,0.08794412943854157,515,0.02402463500623745,462
GCA_001740925.1_ASM174092v1_genomic.xml,1131,4130,0.08794407382276685,482,0.024024635006237537,476
GCA_001741015.1_ASM174101v1_genomic.xml,1130,4112,0.0,83,0.0,102
GCA_001741025.1_ASM174102v1_genomic.xml,1123,4133,0.08794416155699236,496,0.02402463500623737,477
GCA_001741035.1_ASM174103v1_genomic.xml,1129,4135,0.0879440738227673,517,0.024024635006237426,470
GCA_001741045.1_ASM174104v1_genomic.xml,1133,4132,0.08794407546516576,505,0.02402463500623745,482
GCA_001741135.1_ASM174113v1_genomic.xml,1133,4138,0.0,52,0.0,93
GCA_001741145.1_ASM174114v1_genomic.xml,1125,4134,0.08794407382276676,520,0.024024635006237485,484
GCA_001741165.1_ASM174116v1_genomic.xml,1130,4129,0.0,32,0.0,0
GCA_001741195.1_ASM174119v1_genomic.xml,1133,4132,0.08794416155699204,472,0.024024635006237374,482
GCA_001741255.1_ASM174125v1_genomic.xml,1115,4121,0.08794416155699297,486,0.024024635006237447,475
GCA_001741285.1_ASM174128v1_genomic.xml,1137,4135,0.0,119,0.0,144
GCA_001741295.1_ASM174129v1_genomic.xml,1127,4135,0.0879440738227673,517,0.024024635006237426,470
GCA_001741305.1_ASM174130v1_genomic.xml,1124,4131,0.08794416155699175,501,0.024024635006237523,551
GCA_001741375.1_ASM174137v1_genomic.xml,1121,4130,0.08794416155699267,477,0.024024635006237447,454
GCA_001741405.1_ASM174140v1_genomic.xml,1131,4131,0.08794416155699296,481,0.024024635006237523,461
GCA_001741415.1_ASM174141v1_genomic.xml,1133,4134,0.08794416155699297,474,0.02402463500623753,441
GCA_001741425.1_ASM174142v1_genomic.xml,1120,4130,0.08794407382276599,511,0.02402463500623754,479
GCA_001741495.1_ASM174149v1_genomic.xml,1133,4134,0.0,106,0.0,101
GCA_001741525.1_ASM174152v1_genomic.xml,1119,4128,0.08794416155699236,504,0.024024635006237468,472
GCA_001741535.1_ASM174153v1_genomic.xml,1118,4123,0.08794407382276785,504,0.02402463500623731,471
GCA_001741555.1_ASM174155v1_genomic.xml,1115,4123,0.08596057572626226,506,0.024024635006237246,474
GCA_001741605.1_ASM174160v1_genomic.xml,1115,4121,0.08794416155699258,503,0.024024635006237447,486
GCA_001741685.1_ASM174168v1_genomic.xml,1129,4130,0.08794412969516692,500,0.02402463500623723,436
GCA_001741695.1_ASM174169v1_genomic.xml,1123,4128,0.07547308670257988,492,0.022764575987316234,497
GCA_001741705.1_ASM174170v1_genomic.xml,1130,4112,0.0,83,0.0,102
GCA_001741725.1_ASM174172v1_genomic.xml,1130,4108,0.08794407546516562,489,0.024024635006237458,468
GCA_001741805.1_ASM174180v1_genomic.xml,1118,4123,0.08794416155699235,467,0.02402463500623749,456
GCA_001741815.1_ASM174181v1_genomic.xml,1127,4126,0.07547311265601726,496,0.02276457598731626,465
GCA_001750485.1_S_cerevisiae_GUJ105_v1_genomic.xml,1115,4123,0.0,64,0.0,0
GCA_001932575.1_CTBEBG1_genomic.xml,1121,4125,0.0,32,0.0,0
GCA_001937245.1_ASM193724v1_genomic.xml,1141,4140,0.08794412969516707,502,0.02402463500623752,473
GCA_002163515.1_ASM216351v1_genomic.xml,1141,4137,0.0,32,0.0,89
GCA_002214855.1_ASM221485v1_genomic.xml,1124,4122,0.0,144,0.02346097885744304,477
GCA_002271945.1_S_cerevisiae_Y12_v1_genomic.xml,1111,4095,0.0,34,0.0,0
GCA_002804325.1_ASM280432v1_genomic.xml,1122,4123,0.0,55,0.0,0
GCA_002807125.1_S_cerevisiae_SPSC01_v1_genomic.xml,1100,4113,0.0,61,0.0,0
GCA_002933895.1_ASM293389v1_genomic.xml,1120,4125,0.0,35,0.0,0
GCA_003020065.1_ASM302006v1_genomic.xml,1131,4126,0.08794412969516657,510,0.024024635006237458,483
GCA_003046695.1_ASM304669v1_genomic.xml,1130,4135,0.08794407382276696,510,0.024024635006237485,482
GCA_003046715.1_ASM304671v1_genomic.xml,1112,4117,0.0,30,0.0,0
GCA_003046745.1_ASM304674v1_genomic.xml,1125,4133,0.08794407382276746,505,0.024024635006237492,471
GCA_003086655.1_ASM308665v1_genomic.xml,1139,4134,0.0,30,0.0,0
GCA_003270095.1_ASM327009v1_genomic.xml,1126,4131,0.0,28,0.0,0
GCA_003270135.1_ASM327013v1_genomic.xml,1113,4123,0.0,21,0.0,0
GCA_003270145.1_ASM327014v1_genomic.xml,1097,4101,0.0,54,0.0,0
GCA_003270175.1_ASM327017v1_genomic.xml,1116,4134,0.0,55,0.0,0
GCA_003270185.1_ASM327018v1_genomic.xml,1118,4131,0.0,32,0.0,0
GCA_003270205.1_ASM327020v1_genomic.xml,1104,4117,0.0,28,0.0,0
GCA_003270245.1_ASM327024v1_genomic.xml,1121,4132,0.0,31,0.0,0
GCA_003270305.1_ASM327030v1_genomic.xml,1118,4130,0.0,46,0.0,0
GCA_003270315.1_ASM327031v1_genomic.xml,1117,4139,0.0,21,0.0,0
GCA_003270325.1_ASM327032v1_genomic.xml,1117,4128,0.0,31,0.0,0
GCA_003270335.1_ASM327033v1_genomic.xml,1113,4123,0.0,36,0.0,0
GCA_003270425.1_ASM327042v1_genomic.xml,1114,4129,0.0,62,0.0,0
GCA_003270435.1_ASM327043v1_genomic.xml,1118,4131,0.0,23,0.0,0
GCA_003270455.1_ASM327045v1_genomic.xml,1120,4129,0.0,54,0.0,0
GCA_003270465.1_ASM327046v1_genomic.xml,1119,4130,0.0,21,0.0,0
GCA_003270535.1_ASM327053v1_genomic.xml,1112,4124,0.0,35,0.0,0
GCA_003270565.1_ASM327056v1_genomic.xml,1119,4132,0.0,31,0.0,0
GCA_003270575.1_ASM327057v1_genomic.xml,1120,4128,0.0,64,0.0,0
GCA_003270595.1_ASM327059v1_genomic.xml,1124,4131,0.0,47,0.0,0
GCA_003270665.1_ASM327066v1_genomic.xml,1117,4126,0.0,52,0.0,0
GCA_003270695.1_ASM327069v1_genomic.xml,1118,4128,0.0,54,0.0,0
GCA_003270705.1_ASM327070v1_genomic.xml,1122,4128,0.0,35,0.0,0
GCA_003270715.1_ASM327071v1_genomic.xml,1113,4125,0.0,34,0.0,0
GCA_003270765.1_ASM327076v1_genomic.xml,1113,4126,0.0,30,0.0,0
GCA_003270815.1_ASM327081v1_genomic.xml,1118,4126,0.0,29,0.0,0
GCA_003270825.1_ASM327082v1_genomic.xml,1115,4129,0.0,51,0.0,0
GCA_003270835.1_ASM327083v1_genomic.xml,1116,4127,0.0,31,0.0,0
GCA_003270855.1_ASM327085v1_genomic.xml,1124,4129,0.0,46,0.0,0
GCA_003270935.1_ASM327093v1_genomic.xml,1117,4122,0.0,68,0.0,0
GCA_003270945.1_ASM327094v1_genomic.xml,1117,4122,0.0,50,0.0,0
GCA_003270955.1_ASM327095v1_genomic.xml,1112,4124,0.0,35,0.0,0
GCA_003270985.1_ASM327098v1_genomic.xml,1119,4125,0.0,38,0.0,0
GCA_003271045.1_ASM327104v1_genomic.xml,1123,4131,0.0,47,0.0,0
GCA_003271085.1_ASM327108v1_genomic.xml,1121,4131,0.0,47,0.0,0
GCA_003271115.1_ASM327111v1_genomic.xml,1123,4131,0.0,47,0.0,0
GCA_003271125.1_ASM327112v1_genomic.xml,1125,4131,0.0,47,0.0,0
GCA_003271135.1_ASM327113v1_genomic.xml,1121,4129,0.0,31,0.0,0
GCA_003271225.1_ASM327122v1_genomic.xml,1122,4127,0.0,32,0.0,0
GCA_003271245.1_ASM327124v1_genomic.xml,1117,4124,0.0,31,0.0,0
GCA_003271255.1_ASM327125v1_genomic.xml,1117,4124,0.0,22,0.0,0
GCA_003271315.1_ASM327131v1_genomic.xml,1119,4120,0.0,22,0.0,0
GCA_003271355.1_ASM327135v1_genomic.xml,1123,4129,0.0,51,0.0,0
GCA_003271365.1_ASM327136v1_genomic.xml,1114,4126,0.0,32,0.0,0
GCA_003271395.1_ASM327139v1_genomic.xml,1124,4130,0.0,31,0.0,0
GCA_003271425.1_ASM327142v1_genomic.xml,1118,4126,0.0,22,0.0,0
GCA_003271475.1_ASM327147v1_genomic.xml,1120,4126,0.0,53,0.0,0
GCA_003271505.1_ASM327150v1_genomic.xml,1112,4040,0.0,30,0.0,0
GCA_003271535.1_ASM327153v1_genomic.xml,1119,4127,0.0,32,0.0,0
GCA_003271545.1_ASM327154v1_genomic.xml,1119,4125,0.0,34,0.0,0
GCA_003271555.1_ASM327155v1_genomic.xml,1118,4127,0.0,62,0.0,0
GCA_003271565.1_ASM327156v1_genomic.xml,1117,4130,0.0,54,0.0,0
GCA_003271645.1_ASM327164v1_genomic.xml,1116,4126,0.08794416155699265,479,0.02402463500623755,485
GCA_003271675.1_ASM327167v1_genomic.xml,1113,4124,0.0,20,0.0,0
GCA_003271695.1_ASM327169v1_genomic.xml,1124,4132,0.08794407382276656,481,0.024024635006237433,481
GCA_003271705.1_ASM327170v1_genomic.xml,1115,4128,0.08794412969516693,511,0.024024635006237482,455
GCA_003271775.1_ASM327177v1_genomic.xml,1125,4127,0.0754731126560179,501,0.022764575987316158,477
GCA_003271805.1_ASM327180v1_genomic.xml,1124,4135,0.08794412943854213,496,0.024024635006237194,470
GCA_003271815.1_ASM327181v1_genomic.xml,1125,4127,0.0754731126560174,469,0.022764575987316304,454
GCA_003271825.1_ASM327182v1_genomic.xml,1110,4121,0.0,51,0.0,0
GCA_003271835.1_ASM327183v1_genomic.xml,1125,4131,0.08794416155699239,490,0.024024635006237454,460
GCA_003271925.1_ASM327192v1_genomic.xml,1122,4127,0.08794407382276696,489,0.024024635006237555,442
GCA_003271935.1_ASM327193v1_genomic.xml,1119,4129,0.08794416155699257,493,0.0240246350062376,470
GCA_003271945.1_ASM327194v1_genomic.xml,1094,4115,,621,0.0,0
GCA_003271955.1_ASM327195v1_genomic.xml,1119,4128,0.08794407382276734,541,0.02402463500623752,456
GCA_003272045.1_ASM327204v1_genomic.xml,1120,4128,0.07547311265601844,495,0.02276457598731617,483
GCA_003272055.1_ASM327205v1_genomic.xml,1113,4125,0.08794416155699265,470,0.024024635006237534,474
GCA_003272065.1_ASM327206v1_genomic.xml,1117,4125,0.0,22,0.0,0
GCA_003272075.1_ASM327207v1_genomic.xml,1116,4126,0.08794407382276627,490,0.02402463500623748,461
GCA_003272165.1_ASM327216v1_genomic.xml,1110,4118,0.0,73,0.0,0
GCA_003272175.1_ASM327217v1_genomic.xml,1119,4127,0.08794407382276696,483,0.024024635006237444,474
GCA_003272185.1_ASM327218v1_genomic.xml,1115,4123,0.08794416155699265,485,0.02402463500623754,454
GCA_003272195.1_ASM327219v1_genomic.xml,1117,4129,0.08794416155699299,495,0.02402463500623742,477
GCA_003272285.1_ASM327228v1_genomic.xml,1108,4124,0.0,60,0.0,0
GCA_003272295.1_ASM327229v1_genomic.xml,1116,4126,0.08794416155699239,481,0.024024635006237458,455
GCA_003272305.1_ASM327230v1_genomic.xml,1119,4127,0.08794416155699235,460,0.024024635006237496,450
GCA_003272315.1_ASM327231v1_genomic.xml,1103,4110,0.0,51,0.0,0
GCA_003272405.1_ASM327240v1_genomic.xml,1115,4122,0.07547303824974955,516,0.022764575987316165,494
GCA_003272415.1_ASM327241v1_genomic.xml,1120,4131,0.0879441615569922,499,0.02402463500623752,457
GCA_003272425.1_ASM327242v1_genomic.xml,1119,4125,0.08794416155699265,465,0.024024635006237426,480
GCA_003272445.1_ASM327244v1_genomic.xml,1121,4130,0.08794407382276687,491,0.02402463500623751,460
GCA_003272525.1_ASM327252v1_genomic.xml,1120,4122,0.0,32,0.0,0
GCA_003272535.1_ASM327253v1_genomic.xml,1120,4132,0.08794407382276674,508,0.024024635006237305,449
GCA_003272575.1_ASM327257v1_genomic.xml,1113,4122,0.08794416155699211,498,0.024024635006237496,475
GCA_003272595.1_ASM327259v1_genomic.xml,1109,4120,0.0,37,0.0,0
GCA_003272625.1_ASM327262v1_genomic.xml,1116,4132,0.08794407382276709,483,0.024024635006237468,465
GCA_003272665.1_ASM327266v1_genomic.xml,1119,4133,0.08794412969516754,489,0.024024635006237468,472
GCA_003272705.1_ASM327270v1_genomic.xml,1115,4128,0.0,60,0.0,0
GCA_003272715.1_ASM327271v1_genomic.xml,1119,4125,0.08794416155699299,464,0.024024635006237336,481
GCA_003272725.1_ASM327272v1_genomic.xml,1112,4122,0.0,22,0.0,0
GCA_003272755.1_ASM327275v1_genomic.xml,1112,4109,0.0754731126560168,467,0.022764575987316207,462
GCA_003272815.1_ASM327281v1_genomic.xml,1112,4123,0.08794416155699268,474,0.024024635006237482,485
GCA_003272835.1_ASM327283v1_genomic.xml,1120,4130,0.08794416155699186,469,0.024024635006237454,488
GCA_003272855.1_ASM327285v1_genomic.xml,1114,4128,0.0,88,0.0,0
GCA_003272905.1_ASM327290v1_genomic.xml,1125,4141,0.07547304016943214,515,0.022764575987316328,483
GCA_003272925.1_ASM327292v1_genomic.xml,1121,4139,0.0,82,0.0,137
GCA_003272975.1_ASM327297v1_genomic.xml,1122,4127,0.07547308670257964,489,0.02276457598731624,471
GCA_003273025.1_ASM327302v1_genomic.xml,1110,4114,0.07547303824974905,507,0.022764575987316255,483
GCA_003273035.1_ASM327303v1_genomic.xml,1115,4126,0.08794416155699192,496,0.024024635006237458,456
GCA_003273045.1_ASM327304v1_genomic.xml,1111,4115,0.08794416155699222,500,0.024024635006237402,486
GCA_003273075.1_ASM327307v1_genomic.xml,1116,4124,0.08794416155699136,501,0.02402463500623752,440
GCA_003273145.1_ASM327314v1_genomic.xml,1126,4127,0.0,63,0.0,0
GCA_003273155.1_ASM327315v1_genomic.xml,1108,4118,0.07547308526281613,504,0.02276457598731628,467
GCA_003273165.1_ASM327316v1_genomic.xml,1126,4132,0.0,31,0.0,0
GCA_003273265.1_ASM327326v1_genomic.xml,1124,4131,0.0,47,0.0,0
GCA_003273275.1_ASM327327v1_genomic.xml,1125,4131,0.0,47,0.0,0
GCA_003273285.1_ASM327328v1_genomic.xml,1125,4131,0.0,47,0.0,0
GCA_003273295.1_ASM327329v1_genomic.xml,1124,4131,0.0,47,0.0,0
GCA_003273385.1_ASM327338v1_genomic.xml,1124,4126,0.0,32,0.0,0
GCA_003273395.1_ASM327339v1_genomic.xml,1124,4131,0.0,32,0.0,0
GCA_003273405.1_ASM327340v1_genomic.xml,1127,4130,0.0,31,0.0,0
GCA_003273415.1_ASM327341v1_genomic.xml,1118,4129,0.0,36,0.0,0
GCA_003273495.1_ASM327349v1_genomic.xml,1116,4130,0.0,31,0.0,0
GCA_003273535.1_ASM327353v1_genomic.xml,1119,4130,0.0,31,0.0,0
GCA_003273555.1_ASM327355v1_genomic.xml,1122,4126,0.0,63,0.0,0
GCA_003273575.1_ASM327357v1_genomic.xml,1118,4128,0.0,32,0.0,0
GCA_003273585.1_ASM327358v1_genomic.xml,1112,4121,0.08596057572626185,514,0.024024635006237433,456
GCA_003273625.1_ASM327362v1_genomic.xml,1114,4135,0.08794412969516721,491,0.02402463500623742,469
GCA_003273685.1_ASM327368v1_genomic.xml,1117,4126,0.0879441615569919,488,0.024024635006237458,446
GCA_003273695.1_ASM327369v1_genomic.xml,1118,4130,0.08794407546516579,513,0.024024635006237485,469
GCA_003273705.1_ASM327370v1_genomic.xml,1115,4128,0.08794416155699268,484,0.024024635006237464,456
GCA_003273725.1_ASM327372v1_genomic.xml,1121,4124,0.08794416155699257,504,0.02402463500623809,477
GCA_003273805.1_ASM327380v1_genomic.xml,1113,4126,0.0,21,0.0,0
GCA_003273815.1_ASM327381v1_genomic.xml,1121,4130,0.08794407382276687,491,0.02402463500623751,460
GCA_003273825.1_ASM327382v1_genomic.xml,1121,4128,0.08794412969516692,485,0.024024635006237534,465
GCA_003273835.1_ASM327383v1_genomic.xml,1111,4122,0.08794416155699264,507,0.024024635006236836,488
GCA_003273925.1_ASM327392v1_genomic.xml,1110,4120,0.0,33,0.0,0
GCA_003273935.1_ASM327393v1_genomic.xml,1112,4122,0.08794416155699264,507,0.024024635006236836,488
GCA_003273955.1_ASM327395v1_genomic.xml,1115,4123,0.07547311265601724,494,0.022764575987316252,479
GCA_003273985.1_ASM327398v1_genomic.xml,1114,4125,0.08794407382276488,488,0.024024635006237482,478
GCA_003274025.1_ASM327402v1_genomic.xml,1113,4127,0.0,33,0.0,0
GCA_003274055.1_ASM327405v1_genomic.xml,1114,4120,0.0,25,0.0,0
GCA_003274085.1_ASM327408v1_genomic.xml,1112,4129,0.08794416155699235,473,0.024024635006237426,484
GCA_003274095.1_ASM327409v1_genomic.xml,1112,4120,0.08794416155699315,485,0.024024635006237485,468
GCA_003274125.1_ASM327412v1_genomic.xml,1121,4135,0.07547311265601729,532,0.02276457598731625,474
GCA_003274195.1_ASM327419v1_genomic.xml,1110,4115,0.08794416155699235,482,0.024024635006237485,477
GCA_003274205.1_ASM327420v1_genomic.xml,1117,4122,0.0,79,0.0,44
GCA_003274215.1_ASM327421v1_genomic.xml,1121,4139,0.0,69,0.0,150
GCA_003274225.1_ASM327422v1_genomic.xml,1120,4132,0.0,99,0.0,141
GCA_003274315.1_ASM327431v1_genomic.xml,1110,4114,0.07547303824974905,507,0.022764575987316255,483
GCA_003274325.1_ASM327432v1_genomic.xml,1110,4115,0.08794407382276642,533,0.024024635006237447,473
GCA_003274345.1_ASM327434v1_genomic.xml,1109,4114,0.08794416155699265,471,0.024024635006237444,462
GCA_003274365.1_ASM327436v1_genomic.xml,1111,4118,0.07547303824974894,508,0.02276457598731631,462
GCA_003274425.1_ASM327442v1_genomic.xml,1112,4122,0.08794412969516723,506,0.024024635006237485,460
GCA_003274465.1_ASM327446v1_genomic.xml,1112,4122,0.08794412969516723,506,0.024024635006237485,460
GCA_003274475.1_ASM327447v1_genomic.xml,1129,4133,0.08794407546516633,517,0.024024635006237437,471
GCA_003274485.1_ASM327448v1_genomic.xml,1130,4132,0.0,38,0.0,0
GCA_003274495.1_ASM327449v1_genomic.xml,1132,4136,0.08794407546516611,511,0.024024635006237527,486
GCA_003274585.1_ASM327458v1_genomic.xml,1133,4131,0.0,52,0.0,0
GCA_003274595.1_ASM327459v1_genomic.xml,1128,4129,0.0,45,0.0,0
GCA_003274605.1_ASM327460v1_genomic.xml,1126,4130,0.0879441615569922,485,0.024024635006237482,445
GCA_003274615.1_ASM327461v1_genomic.xml,1125,4129,0.08794412969516753,501,0.024024635006237447,473
GCA_003274705.1_ASM327470v1_genomic.xml,1106,4109,0.0,55,0.0,235
GCA_003274715.1_ASM327471v1_genomic.xml,1131,4134,0.0,134,0.0,148
GCA_003274725.1_ASM327472v1_genomic.xml,1132,4134,0.0,134,0.0,148
GCA_003274735.1_ASM327473v1_genomic.xml,1127,4131,0.08794407382276699,487,0.024024635006237458,480
GCA_003274825.1_ASM327482v1_genomic.xml,1131,4130,0.08596065699684248,486,0.024024635006237534,475
GCA_003274845.1_ASM327484v1_genomic.xml,1130,4130,0.07547303824974909,513,0.022764575987316245,460
GCA_003274855.1_ASM327485v1_genomic.xml,1132,4130,0.07547303824974909,513,0.022764575987316245,460
GCA_003274865.1_ASM327486v1_genomic.xml,1127,4125,0.0,42,0.0,0
GCA_003274905.1_ASM327490v1_genomic.xml,1127,4121,0.0,49,0.0,0
GCA_003274975.1_ASM327497v1_genomic.xml,1128,4129,0.07547311265601697,517,0.02276457598731622,467
GCA_003274985.1_ASM327498v1_genomic.xml,1127,4122,0.0,46,0.0,0
GCA_003274995.1_ASM327499v1_genomic.xml,1115,4117,0.0,46,0.0,0
GCA_003275005.1_ASM327500v1_genomic.xml,1129,4126,0.0,58,0.0,0
GCA_003275095.1_ASM327509v1_genomic.xml,1128,4120,0.0,34,0.0,0
GCA_003275105.1_ASM327510v1_genomic.xml,1128,4122,0.0,46,0.0,0
GCA_003275115.1_ASM327511v1_genomic.xml,1127,4122,0.0,46,0.0,0
GCA_003275125.1_ASM327512v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_003275215.1_ASM327521v1_genomic.xml,1128,4126,0.0,58,0.0,0
GCA_003275225.1_ASM327522v1_genomic.xml,1128,4125,0.0,31,0.0,0
GCA_003275235.1_ASM327523v1_genomic.xml,1126,4125,0.0,22,0.0,0
GCA_003275245.1_ASM327524v1_genomic.xml,1130,4126,0.0,58,0.0,0
GCA_003275335.1_ASM327533v1_genomic.xml,1129,4126,0.0,58,0.0,0
GCA_003275345.1_ASM327534v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_003275365.1_ASM327536v1_genomic.xml,1121,4122,0.0,46,0.0,0
GCA_003275385.1_ASM327538v1_genomic.xml,1127,4127,0.0,26,0.0,0
GCA_003275455.1_ASM327545v1_genomic.xml,1121,4122,0.0,20,0.0,0
GCA_003275465.1_ASM327546v1_genomic.xml,1125,4125,0.0,32,0.0,0
GCA_003275475.1_ASM327547v1_genomic.xml,1127,4126,0.0,58,0.0,0
GCA_003275505.1_ASM327550v1_genomic.xml,1124,4125,0.0,81,0.0,0
GCA_003275575.1_ASM327557v1_genomic.xml,1121,4125,0.0,59,0.0,0
GCA_003275585.1_ASM327558v1_genomic.xml,1126,4127,0.0,26,0.0,0
GCA_003275605.1_ASM327560v1_genomic.xml,1127,4127,0.0,26,0.0,0
GCA_003275615.1_ASM327561v1_genomic.xml,1123,4122,0.0,46,0.0,0
